2281	conky guides ( links )	i want to take a stab at creating my own layouts for conky , but i 'm having trouble finding any recent guides . if you know of any , i would be grateful if you could post some links .
2283	can i set the power indicator to show battery percentage instead of time remaining ?	it 's great that the indicator applet tells me i have 2 hours and 12 minutes of battery left , or that it will be charged in 1 hour 8 minutes , but i might well change my pattern of usage during that time and am frankly not confused by percentages . how do i make the applet show a percentage charged or discharged instead ?
2290	ca n't get hp officejet 6500 card reader to work	this network ( wired ) printer works great using the latest hplip drivers . however when i plug in an sd card , it just blinks and never shows up mounted anywhere . has anyone come up with a way to mount these ? i 'm using lucid , 10.04. re : version , hp-info says xxxxx @ lucid : ~ $ hp-info hp linux imaging and printing system ( ver . 3.10.5 ) device information utility ver . 5.2 copyright ( c ) 2001-9 hewlett-packard development company , lp this software comes with absolutely no warranty . this is free software , and you are welcome to distribute it under certain conditions . see copying file for more details . using device : hp : /net/officejet_6500_e709a ? zc=hp05857e
2294	how to fix a package manager error in notification area after upgrading a fresh install of lucid with a '/home ' from jaunty ?	i just installed 10.04 , and used manual partitioning to preserve my '/home ' from a 9.04 install . ( to be clear : i did not upgraded 9.04 to 10.04 , but installed 10.04 off a of cd , keeping only my '/home ' . ) after the sucessful 10.04 install , i used synaptic to apply all updates , rebooted , removed some packages ( mostly tomboy and bluetooth ) , rebooted , and then used synaptic to install tonnes of packages , mostly from lucid/main and lucid-updates/main , though i also did install a number from lucid/universe and lucid-updates/universe . a minute or so after the mass installation of new packages , a red circular icon with a white bar running horizontally through it appeared in my notification area . ( the icon is quite like the `` do not enter this road '' sign pictured here . ) on hovering my mouse over the icon , i get the following message : an error occurred , please run package manager from the right-click menu or apt-get in a terminal to see what is wrong . the error message was : 'unknown error : `` ( e : opening configuration file /etc/apt/apt.conf.d/99synaptic - ifstream : :ifstream ( 13 : permission denied ) ) ' this usually means that your installed packages have unmet dependencies ( since there was no way to copy the text , i transcribed it ; it is n't impossible that it is not a completely faithful transcription . ) i then ran the following commands : sudo apt-get check sudo apt-get clean sudo apt-get autoclean sudo apt-get autoremove and then ran those same commands ( in that order ) but also with the -f flag . i then rebooted . this has n't removed the warning icon from the notification area . so , i am at a loss for how to proceed . [ snip a lot of detail about what packages i 'd installed and removed that turned out not to be relevant at all . ]
2299	simple twitter client to post all text entry	this is a bit of a weird question , and i do n't even know if it belongs here or not . i want to set up a ubuntu box with a keyboard and a twitter program , so that everything that is typed into the keyboard is posted on twitter . so what i am looking for is a simple twitter client that will force all input via keyboard into a tweet and post to twitter after 140 chars , after the enter key , and/or a time period . basically what i am planning is a little experiment to leave a keyboard somewhere it can be typed on and played with , and post all text entry through to twitter automatically . the alternative is to simply save all entered text to a file , but i would prefer the twitter approach . does anyone have any ideas if there is a program/script out there that will do this for me ? i am mainly looking for a command line script , as gui programs are easier to exit or lose focus than a command line .
2300	vlc - scroll wheel does n't change volume level	i 'm having trouble with vlc , when i try and adjust the volume with my scroll wheel it does n't change the volume , in settings x-axis control is set to volume control so i ca n't understand why it wont work any ideas ? cheers
2301	randomly freezes - how can i diagnose the problem ?	at random times , ubuntu 10.04 freezes , and i have to do a hard shutdown . it was upgraded from 9.10 which did n't freeze . first , is this is common problem with a quick answer , and if not , what can i do to diagnose it ? i 've tried checking application/kernel logs , but nothing gives me a clue as to what caused the problem . my guess , is that since the os froze , no logs could be updated . ideas ?
2314	guest resizing ubuntu 10.04 64-bit in vmware player not working	background i 'm running ubuntu as a guest os in a vm . originally the vm was created with ubuntu 9.10 64-bit and with vmware-tools installed , when i resized or maximized the vmware player , the guest os was correctly and automatically resized . once i upgraded to ubuntu 10.04 ( not reinstalled ) , automatic resizing no longer works . however , the mouse and network drivers do continue to operate properly . when installing vmware-tools in 10.04 , i notice a lot of lsb warnings for upstart jobs that were not thrown when installing it in 9.10 . environment distro : ubuntu 10.04 64-bit kernel : linux nitrogen 2.6.32-24-generic # 39-ubuntu smp wed jul 28 05:14:15 utc 2010 x86_64 gnu/linux vmware player : 3.0.1 build-227600 host os : windows 7 home 64-bit what i 've already tried : reinstalling vmware-tools updating to the latest patch level of vmware player 3.0.1 updating all installed ubuntu packages , including kernel ( and then re-install vmware-tools ) manually creating entries in xorg.conf for the host 's fullscreen resolution problem when i resize or maximize the vmware player window , the guest os size stays fixed . question how do you configure vmware-tools for vmware player 3.0.1 in ubuntu 10.04 64-bit to enable automatic guest resizing ? update i do n't know exactly why this fixed my issue , but on aug 28th , 2010 a set of package updates came out that ( see below ) , after installation , magically resolved this issue . i 'm guessing it has something to do with the xorg packages . start-date : 2010-08-28 08:05:49 install : ttf-dejavu-extra ( 2.30-2 ) upgrade : libsmbclient ( 3.4.7~dfsg-1ubuntu3 , 3.4.7~dfsg-1ubuntu3.1 ) , language-pack-gnome-en-base ( 10.04+20100422 , 10.04+20100714 ) , libkpathsea5 ( 2009-5ubuntu0.1 , 2009-5ubuntu0.2 ) , smbclient ( 3.4.7~dfsg-1ubuntu3 , 3.4.7~dfsg-1ubuntu3.1 ) , linux-image-2.6.32-24-generic ( 2.6.32-24.39 , 2.6.32-24.41 ) , ubufox ( 0.9~rc2-0ubuntu2 , 0.9~rc2-0ubuntu2.1 ) , language-pack-gnome-en ( 10.04+20100422 , 10.04+20100714 ) , xserver-xorg-core ( 1.7.6-2ubuntu7.2 , 1.7.6-2ubuntu7.3 ) , ghostscript-cups ( 8.71.dfsg.1-0ubuntu5.2 , 8.71.dfsg.1-0ubuntu5.3 ) , xserver-common ( 1.7.6-2ubuntu7.2 , 1.7.6-2ubuntu7.3 ) , libwbclient0 ( 3.4.7~dfsg-1ubuntu3 , 3.4.7~dfsg-1ubuntu3.1 ) , icedtea-6-jre-cacao ( 6b18-1.8-4ubuntu3 , 6b18-1.8.1-0ubuntu1 ) , linux-headers-2.6.32-24-generic ( 2.6.32-24.39 , 2.6.32-24.41 ) , openjdk-6-jre-lib ( 6b18-1.8-4ubuntu3 , 6b18-1.8.1-0ubuntu1 ) , libfreetype6 ( 2.3.11-1ubuntu2.1 , 2.3.11-1ubuntu2.2 ) , openjdk-6-jre-headless ( 6b18-1.8-4ubuntu3 , 6b18-1.8.1-0ubuntu1 ) , samba-common ( 3.4.7~dfsg-1ubuntu3 , 3.4.7~dfsg-1ubuntu3.1 ) , linux-headers-2.6.32-24 ( 2.6.32-24.39 , 2.6.32-24.41 ) , ifupdown ( 0.6.8ubuntu29 , 0.6.8ubuntu29.1 ) , tzdata-java ( 2010k-0ubuntu0.10.04 , 2010l-0ubuntu0.10.04 ) , libdjvulibre21 ( 3.5.22-1ubuntu4 , 3.5.22-1ubuntu4.1 ) , ghostscript-x ( 8.71.dfsg.1-0ubuntu5.2 , 8.71.dfsg.1-0ubuntu5.3 ) , libservlet2.5-java ( 6.0.24-2ubuntu1.2 , 6.0.24-2ubuntu1.3 ) , libgs8 ( 8.71.dfsg.1-0ubuntu5.2 , 8.71.dfsg.1-0ubuntu5.3 ) , tzdata ( 2010k-0ubuntu0.10.04 , 2010l-0ubuntu0.10.04 ) , ghostscript ( 8.71.dfsg.1-0ubuntu5.2 , 8.71.dfsg.1-0ubuntu5.3 ) , google-chrome-beta ( 6.0.472.33-r55501 , 6.0.472.51-r57639 ) , linux-libc-dev ( 2.6.32-24.39 , 2.6.32-24.41 ) , samba-common-bin ( 3.4.7~dfsg-1ubuntu3 , 3.4.7~dfsg-1ubuntu3.1 ) , upstart ( 0.6.5-6 , 0.6.5-7 ) , libdjvulibre-text ( 3.5.22-1ubuntu4 , 3.5.22-1ubuntu4.1 ) , language-pack-en-base ( 10.04+20100422 , 10.04+20100714 ) , binutils ( 2.20.1-3ubuntu6 , 2.20.1-3ubuntu7 ) , openjdk-6-jre ( 6b18-1.8-4ubuntu3 , 6b18-1.8.1-0ubuntu1 ) , language-pack-en ( 10.04+20100422 , 10.04+20100714 ) end-date : 2010-08-28 08:09:25
2316	how can i map a character to a key combination ?	i 'm a bit of a fan of the interrobang ( ‽ ) , but it obviously is not on my keyboard . how can i map that character to a key combination ?
2317	ureadahead seems to block the system on boot	i had a look at my bootcharts and something seems to be wrong with them . the ureadahead process does what it 's supposed to do ( disk utilisation is 100 % most of the time ) , but it also blocks any other action . since i 've got a slow , laptop harddrive , ureadahead itself takes ~50s of the boot time . then , the rest of the visible boot sequence takes another 100s to complete , using a lot of cpu , but not maxing it out and lots of io ( again , 100 % almost all the time ) . this seems just strange to me . is my ureadahead misconfigured ? why does it block tasks like bringing up the network which seems to be taking lots of cpu ? should it take ~50 % of the bootchart time in general ? edit : here is the example bootchart : http : //img191.imageshack.us/img191/1049/localhostkarmic20100815.png ( or this if the direct one did n't work : http : //yfrog.com/f/5blocalhostkarmic20100815p/ )
2319	can i use ubuntu ppas in sidux ?	i want to test sidux in dual-boot ! cause it is debianoid a question popped up : is ist possible to use ppas in sidux , too ?
2321	what is the proper way to change the dns ip ?	i suspect that the name server provided by my adsl modem/router is buggy . whenever i browse to a website for the first time in ubuntu , resolving the domain name takes at least 15 seconds . to work around that problem , i changed the nameserver configuration in /etc/resolv.conf from 192.168.1.1 ( my adsl modem ) to 8.8.8.8 ( google 's primary dns ) . this seems to fix the problem , but unfortunately my changes to /etc/resolv.conf are overwritten by `` networkmanager '' at each startup . what is the proper way to configure the name server ip in ubuntu 10.4 ?
2323	how do i troubleshoot sporadic hdmi failures ?	i 'm running hdmi video and audio from the on-board ati graphics output of a gigabyte ga-ma78gm-s2hp motherboard to an philips tv . it works fine , but every once in a while the screen will go blank and i ca n't seem to get it back without reseting the computer . the screen saver and power modes do n't seem to cause it and i tried disabling them to no avail . does anyone have any tips on how i could ( a ) reset the video output without a hard cpu reset , ( b ) gather more data to troubleshoot the problem and/or better yet ( c ) know what could be causing this issue ? i have replaced the 19 '' tv with a 24 '' hdmi monitor and have not had a reoccurrence of this problem since that time .
2332	how to start gnome session from chainroot ?	i have used cowbuilder to set-up a chainroot with ubuntu+1 ( essentially minimal ubuntu installation in a sub-folder , which you can `` change '' into , for example for building packages in a clean environment ) . how can i start gnome-session from there ? ideally i want it to appear on a new vt . i hope to achieve poor-man 's virtualisation ; - )
2336	thinkpad t60 flickering screen	i 'm running ubuntu 10.04 lts ( lucid lynx ) on my lenovo thinkpad t60 . i randomly get screen flickerings on my screen . once it happens , it does n't go away ( unless i reboot my computer ) . i would describe the flickering as horizontal color lines appearing throughout the screen where the text is difficult to read everywhere . i ran the following to see what video card is installed : $ lspci | grep vga 01:00.0 vga compatible controller : ati technologies inc radeon mobility x1400 my question is : what 's wrong and how do i fix it ?
2337	installing drivers for internet connectivity	i 'm having problems installing the drivers for internet connectivity from service provider . my computer recognizes the files when i insert the stick but does not want to install the drivers when i click on the .exe files .
2340	how do i get the kubuntu upgrade notification icon back ?	when kubuntu needs to be upgraded between versions ( e.g . 9.10 to 10.04 ) , there 's a notifier icon that shows up in the system tray , ( source ) but if i click on it to start the upgrade and it fails for some reason ( in my case , not enough space on the /boot partition ) , the icon disappears . how can i either get it back , or run the upgrade manually , without having to log out and log back in ?
2341	how to get rid of odd error line when alt+tab'ing away from an emacs launched in terminal	i have a very fresh install of lucid 10.04 64bit , fully upgraded , and with a raft of additional packages added . amongst them is emacs ( 23.1+1-4ubuntu7 ) . i habitually launch emacs from a terminal . i just observed that when i have the gui emacs ( i.e. , the result of running emacs not emacs -- nw ) and i alt + tab away from it , each press of alt + tab results in the line ** ( emacs:7690 ) : critical ** : murrine_style_draw_box : assertion ` height > = -1 ' failed being output to my terminal window ( i assume it 's from the stderr of the emacs process ) . this did n't happen on jaunty 9.04 , for which i had the default jaunty emacs package installed . how to fix ?
2344	anyone get doom 3 audio working properly with ubuntu 10.04 ?	the audio configuration must have changed from 9.10 to 10.04 , because audio no longer seems to work with doom 3 . this was the suggested way to run doom 3 before , and it worked fine : doom3 +set s_alsa_pcm plughw:0 however , doom 3 is completely silent after i upgraded to ubuntu 10.04 . has anyone gotten the audio for doom 3 to work in lucid lynx ? edit : here 's some potentially useful console output : -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- dlopen ( libasound.so.2 ) asoundlib version : 1.0.22 alsa is available -- -- -- alsa sound initialization -- -- - snd_pcm_open snd_pcm_stream_playback 'plughw:0 ' failed : device or resource busy dlclose warning : sound subsystem disabled edit2 : well , it seems that doom 3 is unable to share , like other applications , so closing rhythmbox and chrome and anything else that shows up in sound preferences under the applications tab worked . i would like to get it to play nice like everything else , but that may be too much to ask . if someone can come up with a solution that causes doom 3 to coexists peacefully with other applications would constitute an accepted answer . it sucks to have to close everything else first .
2345	where to file bugs/wishlist for unity ?	i guess the question explains it all ...
2348	is there a subethaedit-like text editor ?	is there a network-synchronized multi-user ide available in the ubuntu repositories ? if so , how did you find out about it ? this is not the sort of thing that has an easy-to-search-for name ...
2351	kqemu ppa for 10.04	where is a good ( working , no dependency issues ) ppa for qemu-kqemu and the kqemu module builder for ubuntu 10.04 ? a good ppa from which to obtain kqemu for 10.04 from would be one that has a working package with dependencies set to be handled correctly and that one can install without having to hold packages or override to keep qemu and kqemu at the ppa version . since upstream support is gone , updates are unlikely . please do n't suggest alternatives unless you can show they are faster than kqemu at disk i/o and networking on a vt-free machine . i am quite aware that kqemu development has been discontinued and that canonical has discontinued kqemu support , leaving vt-free users who need fast virtualization in the cold .
2352	vnc remote does n't work with ubuntu ?	i was wondering if anyone has a workaround for vnc remote not working with ubuntu running compiz . from what i can tell it works if i disable compiz effects , but who 's not a fan of eye candy ? anyway , it 's not a huge deal if there 's no work around anyone knows because i 've been using nx server instead to remote connect to my desktop . i was just wondering if there 's a way to get vnc working because i have an app on my ipod touch that can vnc , but there 's no nx client for the itouch .
2353	what 's the friendliest virtualization solution ?	i want to experiment with virtualization in ubuntu 10.04 and have found the following list of hopefully relevant names : xen , openvz , kvm , vservers , ec2 and solaris zones , although this is just a sample list and the question is not exclusive to these . from the community 's experience , what virtualization solution should i use on ubuntu to learn with ? factors are ease of setup , ease of use . stability is also important . secondary are memory usage and performance issues . what do i want to virtualize ? well , pretty much anything the chosen software will allow , under the banner of experimentation .
2354	fix laptop hard drive load cycles / kerchunking in desktop and laptop ubuntu 10.04 machines	how does one prevent the power-save load-cycling of a laptop hard drive in 10.04 in desktop and laptop machines ? these desktop and laptop machines with laptop hard drives have thousands of load cycles , already according to smartctl , and we do n't want them to die of kerchunking . laptop-mode-tools is , or was , somehow involved . the files have moved around and been refactored a good bit since i fixed this on 9.04 , and i ca n't seem to find the setting now .
2363	conveniently switch between apple and pc keyboard ( swap windows and alt keys )	i alternate between a unicomp clicky keyboard by day , and the apple bluetooth keyboard by night . the apple keyboard physically swaps the alt and windows keys . how do i counteract this ? also , how can i streamline the process since i switch keyboards twice per day .
2366	how do i manage users in proftpd ?	how do i add a new user to my ftp server running proftpd . i have the server running , i added a system user but i get login incorrect . thank you for your help in advance .
2368	how do i set up a cron job ?	how do i add cron jobs in ubuntu ?
2374	how can i optimise a server for a low latency application	i have an application that is latency sensitive . although i care about throughput , extreme low latency is more important to me . please suggest how i can optimise my server to achieve the lowest possible latency - that is , the lowest possible response time from a request being received on a network interface ( or inifiniband card ) and the response being published . initial thoughts are pin all operating system activity to a set of cores and dedicate others to my ( do n't know the best way to do this ) setting overcommit_memory to do n't overcommit the article optimizing servers and processes for speed seems to be a good start but other pointers are welcome . any other suggestions welcome
2379	how to speed up ssh login ?	from outside of my house , whenever i login to my ubuntu server using ssh , it takes about 6 seconds for me to get the prompt for password , however when i login to my web hosting server it takes about 1 second . what can i do to speed this up ? $ cat /etc/lsb-release distrib_id=ubuntu distrib_release=8.04 distrib_codename=hardy distrib_description= '' ubuntu 8.04.1 '' $ ssh -v openssh_4.7p1 debian-8ubuntu1.2 , openssl 0.9.8g 19 oct 2007 $ cat /proc/cpuinfo model name : dual-core amd opteron ( tm ) processor 1210 cpu mhz : 1000.000 cache size : 1024 kb $ cat /proc/meminfo memtotal : 2074528 kb
2386	why tilda take long time to appear on my laptop ?	im using tilda on 2 computer , a desktop and a notebook , both with ubuntu ll 10.04 and compiz . the notebook has 6gb ram , 4 cpu 's ( core i3 330m ) @ 2,13ghz , and an ati radeon hd 5650 ( with ati closed drivers ) .. its a new notebook . the desktop has 2 cpu , 4gb ram and an intel graphic card.. its 5 years old . i dont know why , but when i show/hide tilda ( i use it in fullscreen mode with opacity ) , in the desktop show up instantly , instead in the notebook take 2~3 seconds . why the notebook is slower , even if it is more powerfull ? can be a matter of drivers/graphic card type , or there is some configuration i can check ? on both i did install tilda from ubuntu software sources . edit : i just noticed that it happens when i try to maximize every window ( a terminal , google chrome , gedit , etc.. ) , if i press f11 to maximize it : in the notebook it takes few seconds , in the desktop is instantly . could it be a compiz setting ?
2388	screen/power management during media use	is there a way to configure ubuntu so it does not activate the screen-saver , sleep-mode , suspend and/or hibernate while music or videos are being used ? i normally have to move once in a while the mouse while watching a movie to prevent this . btw , i use vlc for everything .
2389	generating list of manually installed packages and querying individual packages	i 'd like to get a list of packages installed manually by apt or aptitude and be able to find out whether a foobar package was installed manually or automatically . is there any neat way of doing that from the command line ?
2392	re-mapping keyboard keys	i am using a keyboard with the `` fn '' key . this is on a laptop . so my fn + up/down/left/right keys are mapped to brightness/volume . i would much rather them be mounted to page up/down , home/end . and map the other 4 keys to these 2 . the page up/down has fn+ them for home/end . its a shitty keyboard layout but i want to make it work . anyone knows how to figure out what the keycodes are and how to remap them ? version : 10.04 x32 so here are some experiments : using xmodmap -pke i discovered that keycodes 122 = vol down , 123 = vol up . and i got all the info for home/end/page up ( next ) , page down ( prior ) . now when using the vol up keys , there are no events being fired that xev can detect . i can remap the volume keys to xf86audiolowervolume or xf86audioraisevolume , but once i map those two to home/end ( respectively ) they do n't do anything . xev still does not pick up these events after a remap . remap : xmodmap -e `` keycode 122 = home ''
2399	how to turn off calling help on f1 ?	i am playing adom right now and under f1 button there is very aggressive tactic , which is extremaly useful when you are fighting on distance . right now i ca n't use it , because help dialog pops up . how can i turn it off ?
2401	has anyone got graphics working properly on 10.04 on a sony vaio p series ?	a fresh install gives me full native resolution but it 's still pretty unusable . scrolling a browser or page of text is so slow it 's forced me back to windows ( ! ) . youtube video is out of the question . i 've also tried netbook edition but same problems ( unsurprisingly ) . specifically , i have the sony vgn-p11z . cheers , matt
2405	nautilus does n't show my desktop until i kill it	something 's wrong with nautilus . when i boot my computer and it logs in , gnome shows , things are running , i can run programs and everything , but my desktop has no icons . i have to open a terminal and run killall nautilus and then suddenly everything works fine . how can i diagnose and fix this ? or , as a last resort , how might i create a script that runs at startup to automatically kill and restart nautilus ?
2408	where do i even start if hibernate / un-hibernate is slow ?	i 've been using ubuntu for about 8 months now , and the time it takes to un-hibernate seems to vary by minutes sometimes . i have n't been able to see a correlation between what 's open when it 's hibernated and how long it takes . i 'm wondering how to go about diagnosing this ? i spun off the question about timing the wakeup to a separate question .
2411	how do i find out which process is eating up my bandwidth ?	i think i 'm being the victim of a bug here . sometimes while i 'm working ( i still do n't know why ) , my network traffic goes up to 200 kb/s and stays that way , even tough i 'm not doing anything internet-related . this sometimes happens to me with the cpu usage . when it does , i just run a top command to find out which process is responsible and then kill it . problem is : i have no way of knowing which process is responsible for my high network usage . both the resource monitor and the top command only tell me my total network usage , neither of them tells me process specific network info . i 've found questions here about monitoring total bandwidth usage , but , as i mentioned , that 's not what i need . is there another command i can use to find out which process is getting out of hand ? the command iftop gives results that disagree entirely with the information reported by system monitor . while the latter claims there 's high network traffic , the former claims there 's barely 1 kb/s . i 've already tried killing all the obvious ones ( firefox , update-manager , pidgin , etc ) with no luck . so far , restarting the machine is the only way i found of getting rid of the issue .
2419	switching between graphics cards	i 've just bough an asus laptop which is equipped with two graphics cards ; one integrated in the intel i3 cpu and a radeon mobility hd5145 . will ubuntu switch between the cards to balance power/performance ? i.e . only use the radeon when the demands placed on the integrated card are too great ?
2424	connecting and copying files with scp -- ubuntu 10.04	i have a work computer . i have a home computer . i want to be able to share files between with scp , both our computers are behind routers , which assign a local ip . 198.168.0 . * as well as knowing their outside ip , i would like to know how to browse and share files and log in to one another with ssh , public keys as well please . please and thank you .
2428	how do i enable the ubuntu one tray applet ?	i am running 10.04 and i am unable to get a tray applet to appear for ubuntu one . i am sure there was an applet in 9.04 ( jaunty ) and 9.10 ( karmic ) . i have the package ubuntuone-client-gnome installed which synaptic tells me '' this package contains the tray applet and nautilus extension , providing integration with the gnome desktop . '' the applet is not on the `` add to panel ... '' list and there does n't appear to be anything in the menus . so how do i make the applet appear ?
2433	create a hamachi like nat based vpn tool	is there a tool like hamachi ( https : //secure.logmein.com/us/products/hamachi2 ) which works on ubuntu ? bonus points if it can be paired with something running on windows/mac .
2434	copying to two locations at the same time	i 'm not very fluent with bash ... what i 'd like to do is copy the content of a dvd-r to two different hard drives in the fastest possible way . ( ui-based solutions are welcome too ) thanks !
2436	how can i create a application launcher for a .sh file ?	i have this run.sh file , and i 've create a symbolic link into my desktop . when i double-click on it the file the following dialog appearsr and i have to click on `` run '' each time . how can i create a link that runs by default ?
2443	how to schedule a ruby script	i have a ruby script i 'd like to execute every 5 minutes or so . i have seen mention of cron tasks , but not in the context of executing ruby . i would like to know the steps necessary to execute the ruby script on a scheduled basis .
2444	disabling auto-open	how do i keep cd/usb automounting ( works fine ) but without auto-opening in nautilus ?
2447	trouble with ufw blocking stuff from nat machine to inside of nat	i 've got a nat box ( ubu 10.04 ) running ufw with the following sudo ufw status verbose : status : active logging : on ( low ) default : deny ( incoming ) , allow ( outgoing ) new profiles : skip to action from -- -- -- -- -- -- 22480/tcp limit in anywhere when i nmap -pn -p 22 192.168.0.0/24 to find all the sshes running on my nated ( working fine ) inside network , i get the following : starting nmap 5.00 ( http : //nmap.org ) at 2010-08-16 23:06 edt 0 ports scanned on 192.168.0.0 interesting ports on 192.168.0.1 : port state service 22/tcp closed ssh interesting ports on 192.168.0.2 : port state service 22/tcp filtered ssh interesting ports on 192.168.0.3 : port state service 22/tcp filtered ssh interesting ports on 192.168.0.4 : port state service 22/tcp filtered ssh ... continuing for all 254 ips ... note that there are not machines at those other ips ( 2 , 3 , 4 , ... ) . why is this ufw rule causing this ? ? why should a ufw input rule mess with the ability to nmap out from the router into the internal network ? that 's not an input , and ufw is set to the default config ( except as above ) of blocking input ports and not blocking output to ports . also , how can i get it to stop logging all the crap that is n't important that it receives ? i do want it to log stuff destined to my ip , but not broadcast traffic from windows machines on the outside ( routable ) network . the logging of this stuff is really making the logs huge .
2448	what ebook readers are available ?	can anyone suggest a nice ebook reader in ubuntu ? preferably something lightweight .
2449	ufw causing trouble with dhcp or wpa ?	it appears that enabling ufw is causing my network connection to drop periodically on a wpa-enterprise network , according to the network-manager gui app ( and the lack of a server response to web browsing for a minute or so while it is out ) . is this because ufw is preventing something needed for wpa or dhcp when configured with the defaults ?
2454	what im do you use to login into microsoft office communicator ?	i 've used pidgin , but it has n't worked 100 % , so maybe you know about something better ...
2455	how to make `` suspend '' option to work ?	in the power management , i selected the option called `` suspend when i close the lid '' . if i close the lid , the computer is not suspending . it keep itself on . how can i solve this problem ? thanks for the help
2456	quotation marks in ubuntu terminal	i 'm using ubuntu 9.04 as a guest in vmware . when i am using quotations marks in terminal , the first pressing of the key produces nothing , while the second one produces a double quotation mark looking like the ones from the keyboard , but different from the ones i already have in some text documents . what should i do ?
2458	how much space will the ubuntu 10.04 netbook take after installation ... ... is it compatible with the archos 9 ?	i wanted to install ubuntu on my archos 9 , which currently has win 7 starter , is it possible to get onscreen keyboard with d default key on archos ? ? how much space does the ubuntu take after installation ?
2461	why wo n't blizzard make starcraft 2 compatible with ubuntu ?	will this chicken-vs-egg problem of not having new top games for linux ever get solved ?
2465	is it possible to extend the disk space available to a wubi install ?	i installed ubuntu 10.04 using wubi . i now wish to allocate more disk space to my ubuntu install . is this possible ?
2470	clock stops ticking when inactive , causing drift	the clock applet drifts in time . clock is set to `` synchronize with internet ... '' so it is correct at startup , but then if i stay inactive for some time , may be 5 min as well as 1 hour , the clock stops ticking . if i start to be active again , then the clock applet moves again , but the time is now late . and it is not only the applet that is wrong , but the whole system date , because when i run date in a terminal , the time is also wrong . clarification : sorry , may be my question was not clear . here is my bug report to ubuntu : expected behaviour : clock-applet displays the correct time , observed behaviour : displayed time is drifting how to reproduce : if i get away from my computer for some times , the time displayed by the clock applet drifts . but the date command also show the wrong time . moreover , sleep interval also get wrong . to debug this , i tested the following script : # ! /bin/bash while [ [ true ] ] do date > > clocktest.log hwclock > > clocktest.log sleep 300 done must be run as root because of hwclock . il launched it : ./clocktest.sh & and got away from my computer here is the output log : 1 mardi 17 août 2010 , 12:42:12 ( utc+0200 ) 2 mar . 17 août 2010 12:42:13 cest -0.346882 secondes 3 mardi 17 août 2010 , 12:47:13 ( utc+0200 ) 4 mar . 17 août 2010 12:57:13 cest -0.080965 secondes 5 mardi 17 août 2010 , 12:52:13 ( utc+0200 ) 6 mar . 17 août 2010 13:02:14 cest -1.002776 secondes 7 mardi 17 août 2010 , 12:57:18 ( utc+0200 ) 8 mar . 17 août 2010 13:07:18 cest -0.063633 secondes 9 mardi 17 août 2010 , 13:02:18 ( utc+0200 ) 10 mar . 17 août 2010 13:12:19 cest -0.361501 secondes 11 mardi 17 août 2010 , 13:07:19 ( utc+0200 ) 12 mar . 17 août 2010 13:17:20 cest -0.987434 secondes line 1 and 2 show the first time through the loop . line 3 and 4 show the bug : while date ( and sleep ) thinks 5 minutes have elapsed , hwclock shows that 15 minutes have elapsed . line 5 to 12 shows normal behaviour , except now date is late by 10 minutes . behaviour is normal because i was back at my desk using the computer . having clock applet displaying the wrong time is one thing , but having the whole system time wrong ( since sleep gets confused too ) is a major bug . hardware : it is a fujitsu siemens amilo xi 2550 notebook . it was working fine with ubuntu 8.04
2471	how to hide users from the gdm login screen ?	i have recently added several new users , that i need for qmail . now they appear in the box in the login screen and clutter it , and i have to scroll to find my user . how can i hide those users from the login box ?
2473	how can i troubleshoot keryx 'unicodeencodeerror ' error ?	as it had been recommended here i tried to install keryx but i am getting following error and could not able to open up the software . here is the error message : ( keryx:4127 ) : gtk-warning ** : gmodule ( /usr/lib/gtk-2.0/2.10.0/i486-pc-linux-gnu/engines/libmurrine.so ) initialization check failed : gtk+ version too old ( micro mismatch ) fontconfig warning : `` /etc/fonts/conf.d/11-lcd-filter-lcddefault.conf '' , line 9 : invalid constant used : lcddefault fontconfig warning : `` /etc/fonts/conf.d/53-monospace-lcd-filter.conf '' , line 17 : invalid constant used : lcdlegacy traceback ( most recent call last ) : file `` < string > '' , line 132 , in < module > file `` keryx/build/pyi.linux2/keryx/outpyz1.pyz/lib.wxkeryx '' , line 49 , in start file `` keryx/build/pyi.linux2/keryx/outpyz1.pyz/wx._core '' , line 7912 , in __init__ file `` keryx/build/pyi.linux2/keryx/outpyz1.pyz/wx._core '' , line 7487 , in _bootstrapapp file `` keryx/build/pyi.linux2/keryx/outpyz1.pyz/lib.wxkeryx '' , line 27 , in oninit file `` keryx/build/pyi.linux2/keryx/outpyz1.pyz/lib.log '' , line 46 , in info unicodeencodeerror : 'ascii ' codec ca n't encode characters in position 0-8 : ordinal not in range ( 128 ) how can i solve this problem ? thanks a lot .
2484	what does examples.desktop do ?	what 's the point of the examples.desktop file ?
2493	what is the equivalent apt-get or aptitude command	is there an equivalent to the yum `` whatprovides '' option in apt-get ? for example on centos yum whatprovides /usr/share/gdm/themes/treeflower/background.png tells me redhat-logos-4.9.99-11.el5.centos.noarch : centos-related icons and pictures . repo : base matched from : filename : /usr/share/gdm/themes/treeflower/background.png can i get similar functionality on the command line in ubuntu ?
